Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HC,AC,HF,AF,HY,AY,HR,AR,Referee,PSCH,PSCD,PSCA,liga,temporada,xG_casa,xG_fora
SP1,2024-09-25,Girona,Vallecano,0,0,D,4.0,3.0,8.0,16.0,3.0,4.0,0.0,0.0,,1.7,3.84,5.44,La Liga,2425,2.1579,0.377734
SP1,2024-09-25,Barcelona,Getafe,1,0,H,7.0,5.0,4.0,14.0,1.0,1.0,0.0,0.0,,1.28,6.02,11.99,La Liga,2425,2.20799,0.929851
SP1,2024-09-26,Espanol,Villarreal,1,2,A,4.0,1.0,12.0,14.0,5.0,3.0,0.0,0.0,,3.63,3.56,2.12,La Liga,2425,0.355072,1.96233
SP1,2024-09-26,Las Palmas,Betis,1,1,D,1.0,4.0,21.0,10.0,4.0,2.0,0.0,0.0,,3.69,3.36,2.18,La Liga,2425,1.10799,2.66646
SP1,2024-09-26,Celta,Ath Madrid,0,1,A,2.0,3.0,10.0,7.0,2.0,2.0,0.0,0.0,,4.22,3.57,1.95,La Liga,2425,1.76126,0.778357
SP1,2024-09-27,Valladolid,Mallorca,1,2,A,7.0,4.0,15.0,9.0,3.0,2.0,0.0,0.0,,3.37,2.93,2.56,La Liga,2425,1.31551,2.49026
SP1,2024-09-28,Getafe,Alaves,2,0,H,2.0,2.0,17.0,24.0,3.0,6.0,0.0,0.0,,2.58,2.71,3.69,La Liga,2425,2.55847,0.415348
SP1,2024-09-28,Vallecano,Leganes,1,1,D,5.0,5.0,12.0,7.0,2.0,1.0,0.0,0.0,,1.9,3.13,5.45,La Liga,2425,1.15229,0.852356
SP1,2024-09-28,Sociedad,Valencia,3,0,H,6.0,4.0,7.0,12.0,0.0,0.0,0.0,0.0,,1.86,3.31,5.23,La Liga,2425,3.6853,0.805963
SP1,2024-09-28,Osasuna,Barcelona,4,2,H,5.0,8.0,13.0,3.0,2.0,2.0,0.0,0.0,,4.47,3.99,1.8,La Liga,2425,2.50067,0.751814
SP1,2024-09-29,Celta,Girona,1,1,D,4.0,4.0,9.0,14.0,1.0,0.0,0.0,0.0,,2.6,3.41,2.86,La Liga,2425,0.52399,1.41269
SP1,2024-09-29,Ath Bilbao,Sevilla,1,1,D,4.0,7.0,6.0,7.0,0.0,3.0,1.0,0.0,,1.72,3.77,5.17,La Liga,2425,1.82961,1.24147
SP1,2024-09-29,Betis,Espanol,1,0,H,8.0,4.0,14.0,20.0,2.0,4.0,0.0,0.0,,1.51,4.23,7.78,La Liga,2425,1.97922,0.569387
SP1,2024-09-29,Ath Madrid,Real Madrid,1,1,D,5.0,5.0,11.0,11.0,3.0,1.0,1.0,0.0,,2.84,3.2,2.75,La Liga,2425,1.05477,0.660987
SP1,2024-09-30,Villarreal,Las Palmas,3,1,H,3.0,2.0,14.0,10.0,0.0,3.0,0.0,0.0,,1.52,4.84,6.38,La Liga,2425,4.07869,0.802357
SP1,2024-10-04,Leganes,Valencia,0,0,D,1.0,2.0,15.0,14.0,2.0,2.0,0.0,0.0,,3.0,2.78,3.0,La Liga,2425,0.913168,0.703751
SP1,2024-10-05,Espanol,Mallorca,2,1,H,4.0,6.0,14.0,19.0,1.0,5.0,0.0,0.0,,3.79,2.93,2.37,La Liga,2425,0.948554,1.79839
SP1,2024-10-05,Getafe,Osasuna,1,1,D,4.0,2.0,17.0,10.0,2.0,4.0,0.0,0.0,,2.21,3.05,4.05,La Liga,2425,1.34832,0.247706
SP1,2024-10-05,Las Palmas,Celta,0,1,A,11.0,2.0,9.0,13.0,3.0,8.0,0.0,2.0,,3.81,3.56,2.06,La Liga,2425,0.964894,0.814163
SP1,2024-10-05,Valladolid,Vallecano,1,2,A,5.0,13.0,13.0,18.0,4.0,2.0,0.0,0.0,,3.56,2.99,2.51,La Liga,2425,1.65842,1.64746
SP1,2024-10-05,Real Madrid,Villarreal,2,0,H,2.0,5.0,7.0,11.0,0.0,1.0,0.0,0.0,,1.27,6.56,10.25,La Liga,2425,0.459582,1.4618
SP1,2024-10-06,Girona,Ath Bilbao,2,1,H,6.0,1.0,12.0,13.0,4.0,3.0,0.0,1.0,,2.42,3.32,3.19,La Liga,2425,2.17393,3.15974
SP1,2024-10-06,Alaves,Barcelona,0,3,A,11.0,3.0,13.0,8.0,2.0,2.0,0.0,0.0,,4.89,4.16,1.71,La Liga,2425,0.794829,2.49367
SP1,2024-10-06,Sevilla,Betis,1,0,H,4.0,1.0,15.0,15.0,6.0,3.0,1.0,0.0,,2.77,3.23,2.8,La Liga,2425,1.8284,0.436615
SP1,2024-10-06,Sociedad,Ath Madrid,1,1,D,5.0,1.0,10.0,9.0,0.0,2.0,0.0,0.0,,2.89,3.11,2.79,La Liga,2425,1.08517,0.561748
SP1,2024-10-18,Alaves,Valladolid,2,3,A,5.0,6.0,15.0,14.0,6.0,2.0,1.0,0.0,,1.62,3.95,6.25,La Liga,2425,0.433035,2.33646
SP1,2024-10-19,Ath Bilbao,Espanol,4,1,H,5.0,5.0,15.0,22.0,2.0,3.0,0.0,0.0,,1.41,4.61,9.4,La Liga,2425,1.46517,0.500795
SP1,2024-10-19,Osasuna,Betis,1,2,A,10.0,2.0,12.0,8.0,2.0,1.0,0.0,1.0,,2.44,3.14,3.35,La Liga,2425,2.21025,2.79181
SP1,2024-10-19,Girona,Sociedad,0,1,A,6.0,6.0,10.0,12.0,2.0,1.0,0.0,0.0,,2.8,3.2,2.79,La Liga,2425,0.446152,1.86082
SP1,2024-10-19,Celta,Real Madrid,1,2,A,6.0,2.0,16.0,13.0,2.0,1.0,0.0,0.0,,5.95,4.52,1.56,La Liga,2425,1.79112,1.19816
SP1,2024-10-20,Mallorca,Vallecano,1,0,H,9.0,2.0,9.0,13.0,1.0,1.0,0.0,0.0,,2.06,3.16,4.43,La Liga,2425,2.72076,0.464955
SP1,2024-10-20,Ath Madrid,Leganes,3,1,H,8.0,2.0,14.0,8.0,5.0,1.0,0.0,0.0,,1.41,4.6,9.53,La Liga,2425,5.21397,0.271901
SP1,2024-10-20,Villarreal,Getafe,1,1,D,5.0,5.0,18.0,21.0,4.0,3.0,0.0,0.0,,1.86,3.49,4.85,La Liga,2425,1.14683,2.02638
SP1,2024-10-20,Barcelona,Sevilla,5,1,H,5.0,5.0,6.0,14.0,1.0,2.0,0.0,0.0,,1.29,6.13,10.2,La Liga,2425,4.08528,0.599652
SP1,2024-10-21,Valencia,Las Palmas,2,3,A,11.0,2.0,12.0,12.0,4.0,9.0,1.0,0.0,,1.93,3.39,4.65,La Liga,2425,1.94417,1.56861
SP1,2024-10-25,Espanol,Sevilla,0,2,A,13.0,2.0,14.0,9.0,2.0,0.0,0.0,0.0,,3.09,3.21,2.55,La Liga,2425,1.0292,0.813306
SP1,2024-10-26,Valladolid,Villarreal,1,2,A,4.0,6.0,16.0,13.0,4.0,3.0,0.0,0.0,,4.01,3.58,2.0,La Liga,2425,0.97802,2.68435
SP1,2024-10-26,Vallecano,Alaves,1,0,H,6.0,2.0,8.0,14.0,2.0,4.0,1.0,0.0,,2.09,3.1,4.41,La Liga,2425,2.89009,0.871439
SP1,2024-10-26,Las Palmas,Girona,1,0,H,3.0,5.0,12.0,14.0,4.0,5.0,0.0,1.0,,2.68,3.24,2.93,La Liga,2425,1.24451,1.04715
SP1,2024-10-26,Real Madrid,Barcelona,0,4,A,10.0,3.0,15.0,17.0,2.0,5.0,0.0,0.0,,2.02,4.1,3.63,La Liga,2425,1.40359,2.51566
SP1,2024-10-27,Leganes,Celta,3,0,H,4.0,2.0,15.0,17.0,2.0,2.0,0.0,0.0,,3.87,3.25,2.16,La Liga,2425,1.54881,0.767239
SP1,2024-10-27,Getafe,Valencia,1,1,D,8.0,2.0,20.0,20.0,3.0,7.0,0.0,0.0,,2.14,2.89,4.66,La Liga,2425,2.97825,0.63831
SP1,2024-10-27,Betis,Ath Madrid,1,0,H,3.0,10.0,8.0,4.0,3.0,2.0,0.0,0.0,,3.64,3.27,2.26,La Liga,2425,2.20384,0.555217
SP1,2024-10-27,Sociedad,Osasuna,0,2,A,14.0,4.0,7.0,14.0,3.0,4.0,0.0,0.0,,1.64,3.81,6.3,La Liga,2425,1.6767,1.06487
SP1,2024-10-28,Mallorca,Ath Bilbao,0,0,D,1.0,14.0,9.0,12.0,5.0,1.0,1.0,0.0,,2.52,3.0,3.27,La Liga,2425,0.542356,0.755466
SP1,2024-11-01,Alaves,Mallorca,1,0,H,7.0,2.0,19.0,12.0,3.0,2.0,0.0,0.0,,2.39,2.93,3.74,La Liga,2425,1.43582,0.708287
SP1,2024-11-02,Osasuna,Valladolid,1,0,H,7.0,2.0,21.0,12.0,1.0,5.0,0.0,0.0,,1.72,3.67,5.68,La Liga,2425,3.21695,0.204092
SP1,2024-11-02,Girona,Leganes,4,3,H,6.0,1.0,17.0,15.0,2.0,4.0,0.0,0.0,,1.72,3.58,5.86,La Liga,2425,1.81274,0.320545
SP1,2024-11-03,Ath Madrid,Las Palmas,2,0,H,9.0,1.0,13.0,13.0,1.0,1.0,0.0,0.0,,1.34,5.45,9.57,La Liga,2425,1.73469,0.0329044
SP1,2024-11-03,Barcelona,Espanol,3,1,H,9.0,5.0,13.0,14.0,0.0,3.0,0.0,0.0,,1.16,8.5,18.0,La Liga,2425,1.94398,0.787359
SP1,2024-11-03,Sevilla,Sociedad,0,2,A,5.0,9.0,6.0,17.0,2.0,1.0,0.0,0.0,,3.44,3.16,2.38,La Liga,2425,0.629505,1.21835
SP1,2024-11-03,Ath Bilbao,Betis,1,1,D,6.0,2.0,9.0,8.0,0.0,0.0,0.0,0.0,,1.93,3.52,4.38,La Liga,2425,4.2033,1.54499
SP1,2024-11-04,Celta,Getafe,1,0,H,0.0,2.0,12.0,11.0,1.0,4.0,0.0,1.0,,2.16,3.0,4.35,La Liga,2425,2.12477,0.424746
SP1,2024-11-08,Vallecano,Las Palmas,1,3,A,12.0,4.0,9.0,13.0,1.0,3.0,0.0,0.0,,1.89,3.41,4.8,La Liga,2425,2.63982,1.25211
SP1,2024-11-09,Real Madrid,Osasuna,4,0,H,11.0,3.0,9.0,16.0,0.0,2.0,0.0,0.0,,1.26,6.5,12.0,La Liga,2425,3.27315,0.0678926
SP1,2024-11-09,Villarreal,Alaves,3,0,H,7.0,2.0,17.0,21.0,1.0,3.0,0.0,0.0,,1.58,4.14,6.4,La Liga,2425,1.44293,0.608571
SP1,2024-11-09,Leganes,Sevilla,1,0,H,0.0,6.0,7.0,10.0,2.0,1.0,0.0,1.0,,3.19,3.01,2.62,La Liga,2425,1.09319,0.539924
SP1,2024-11-10,Betis,Celta,2,2,D,2.0,0.0,12.0,8.0,3.0,0.0,0.0,0.0,,2.28,3.26,3.63,La Liga,2425,1.65065,0.941675
SP1,2024-11-10,Mallorca,Ath Madrid,0,1,A,7.0,2.0,10.0,16.0,1.0,3.0,0.0,0.0,,3.57,2.93,2.46,La Liga,2425,0.735147,0.93863
SP1,2024-11-10,Getafe,Girona,0,1,A,5.0,2.0,25.0,16.0,3.0,3.0,0.0,0.0,,2.6,2.88,3.37,La Liga,2425,0.220796,0.521025
SP1,2024-11-10,Valladolid,Ath Bilbao,1,1,D,5.0,5.0,12.0,12.0,4.0,4.0,0.0,0.0,,4.68,3.35,1.93,La Liga,2425,0.887674,1.487
SP1,2024-11-10,Sociedad,Barcelona,1,0,H,7.0,6.0,17.0,6.0,3.0,1.0,0.0,0.0,,4.08,3.79,1.93,La Liga,2425,1.88518,0.514102
SP1,2024-11-22,Getafe,Valladolid,2,0,H,3.0,2.0,15.0,15.0,3.0,2.0,0.0,0.0,,1.67,3.5,6.82,La Liga,2425,0.658487,0.729169
SP1,2024-11-23,Valencia,Betis,4,2,H,2.0,4.0,10.0,16.0,4.0,2.0,0.0,0.0,,2.57,3.04,3.23,La Liga,2425,1.67338,1.05242
SP1,2024-11-23,Ath Madrid,Alaves,2,1,H,5.0,0.0,18.0,19.0,3.0,3.0,0.0,0.0,,1.46,4.41,8.32,La Liga,2425,2.05318,0.785902
SP1,2024-11-23,Girona,Espanol,4,1,H,6.0,3.0,4.0,19.0,0.0,3.0,0.0,0.0,,1.79,3.65,5.03,La Liga,2425,3.28521,0.488285
SP1,2024-11-23,Las Palmas,Mallorca,2,3,A,4.0,3.0,10.0,18.0,4.0,2.0,0.0,1.0,,2.87,3.0,2.89,La Liga,2425,1.15972,1.45816
SP1,2024-11-23,Celta,Barcelona,2,2,D,5.0,1.0,13.0,9.0,5.0,5.0,0.0,1.0,,4.43,4.3,1.75,La Liga,2425,2.75981,1.93782
SP1,2024-11-24,Osasuna,Villarreal,2,2,D,0.0,8.0,12.0,13.0,6.0,5.0,0.0,0.0,,2.66,3.33,2.85,La Liga,2425,1.3273,2.68193
SP1,2024-11-24,Sevilla,Vallecano,1,0,H,8.0,3.0,14.0,14.0,2.0,5.0,0.0,1.0,,2.04,3.3,4.24,La Liga,2425,1.57063,0.862262
SP1,2024-11-24,Leganes,Real Madrid,0,3,A,2.0,4.0,17.0,11.0,2.0,0.0,0.0,0.0,,10.12,5.18,1.35,La Liga,2425,0.108948,2.73014
SP1,2024-11-24,Ath Bilbao,Sociedad,1,0,H,4.0,4.0,18.0,9.0,3.0,4.0,0.0,0.0,,2.43,2.91,3.67,La Liga,2425,1.65075,0.799084
SP1,2024-11-29,Mallorca,Valencia,2,1,H,3.0,6.0,9.0,14.0,0.0,0.0,0.0,0.0,,2.19,2.83,4.46,La Liga,2425,0.721435,1.33443
SP1,2024-11-30,Barcelona,Las Palmas,1,2,A,7.0,0.0,7.0,11.0,0.0,0.0,0.0,0.0,,1.13,9.5,23.0,La Liga,2425,2.18354,0.599185
SP1,2024-11-30,Alaves,Leganes,1,1,D,13.0,8.0,15.0,15.0,1.0,4.0,0.0,0.0,,1.85,3.16,5.77,La Liga,2425,1.28884,1.3688
SP1,2024-11-30,Espanol,Celta,3,1,H,2.0,5.0,13.0,7.0,2.0,2.0,0.0,0.0,,3.83,3.09,2.26,La Liga,2425,1.50136,1.55998
SP1,2024-11-30,Valladolid,Ath Madrid,0,5,A,3.0,5.0,6.0,11.0,1.0,2.0,0.0,0.0,,7.94,4.57,1.45,La Liga,2425,0.437294,3.40487
SP1,2024-12-01,Villarreal,Girona,2,2,D,1.0,5.0,8.0,13.0,2.0,6.0,0.0,0.0,,1.81,3.92,4.5,La Liga,2425,1.96842,0.516301
SP1,2024-12-01,Real Madrid,Getafe,2,0,H,5.0,3.0,7.0,26.0,2.0,6.0,0.0,0.0,,1.32,5.03,11.5,La Liga,2425,3.23626,0.34657
SP1,2024-12-01,Vallecano,Ath Bilbao,1,2,A,1.0,7.0,14.0,8.0,3.0,0.0,0.0,0.0,,3.41,3.01,2.49,La Liga,2425,0.590024,0.556919
SP1,2024-12-01,Sociedad,Betis,2,0,H,0.0,4.0,28.0,10.0,3.0,2.0,0.0,0.0,,1.68,3.77,5.89,La Liga,2425,0.818081,0.366137
SP1,2024-12-02,Sevilla,Osasuna,1,1,D,5.0,1.0,11.0,15.0,1.0,1.0,0.0,0.0,,1.97,3.47,4.27,La Liga,2425,1.09081,1.04839
SP1,2024-12-03,Mallorca,Barcelona,1,5,A,2.0,5.0,13.0,13.0,4.0,3.0,0.0,0.0,,5.79,4.14,1.62,La Liga,2425,0.921728,5.38074
SP1,2024-12-04,Ath Bilbao,Real Madrid,2,1,H,5.0,2.0,21.0,9.0,3.0,3.0,0.0,0.0,,3.38,3.47,2.25,La Liga,2425,2.08134,1.97732
SP1,2024-12-06,Celta,Mallorca,2,0,H,3.0,3.0,9.0,12.0,1.0,0.0,0.0,1.0,,1.9,3.29,5.0,La Liga,2425,1.19949,1.09038
SP1,2024-12-07,Las Palmas,Valladolid,2,1,H,3.0,3.0,17.0,13.0,4.0,3.0,0.0,0.0,,1.68,3.88,6.33,La Liga,2425,1.27625,1.30835
SP1,2024-12-07,Betis,Barcelona,2,2,D,6.0,4.0,15.0,14.0,1.0,2.0,0.0,0.0,,5.98,4.82,1.52,La Liga,2425,2.76257,1.54117
SP1,2024-12-07,Valencia,Vallecano,0,1,A,9.0,4.0,5.0,12.0,2.0,2.0,0.0,0.0,,2.2,3.07,4.03,La Liga,2425,1.0002,1.02294
SP1,2024-12-07,Girona,Real Madrid,0,3,A,6.0,3.0,6.0,7.0,3.0,2.0,0.0,0.0,,4.28,4.02,1.83,La Liga,2425,0.351337,1.16034
SP1,2024-12-08,Leganes,Sociedad,0,3,A,5.0,3.0,12.0,15.0,2.0,2.0,0.0,0.0,,6.27,3.12,1.83,La Liga,2425,0.463722,1.74462
SP1,2024-12-08,Ath Bilbao,Villarreal,2,0,H,3.0,3.0,15.0,10.0,2.0,1.0,0.0,0.0,,1.87,3.55,4.7,La Liga,2425,1.31484,0.796459
SP1,2024-12-08,Osasuna,Alaves,2,2,D,8.0,3.0,13.0,14.0,4.0,3.0,0.0,0.0,,2.26,3.08,3.82,La Liga,2425,2.31345,1.50067
SP1,2024-12-08,Ath Madrid,Sevilla,4,3,H,5.0,3.0,11.0,8.0,4.0,3.0,0.0,0.0,,1.38,4.91,9.73,La Liga,2425,2.32183,0.635773
SP1,2024-12-09,Getafe,Espanol,1,0,H,3.0,3.0,14.0,15.0,3.0,6.0,0.0,0.0,,1.85,3.08,6.09,La Liga,2425,0.530268,1.17303
SP1,2024-12-13,Valladolid,Valencia,1,0,H,1.0,7.0,10.0,10.0,4.0,3.0,1.0,0.0,,3.35,3.16,2.42,La Liga,2425,0.531831,0.657242
SP1,2024-12-14,Espanol,Osasuna,0,0,D,5.0,4.0,13.0,13.0,3.0,1.0,0.0,0.0,,2.78,3.16,2.85,La Liga,2425,0.298744,0.213917
SP1,2024-12-14,Mallorca,Girona,2,1,H,2.0,4.0,10.0,14.0,5.0,2.0,1.0,0.0,,2.79,2.99,2.99,La Liga,2425,1.65091,0.939735
SP1,2024-12-14,Sevilla,Celta,1,0,H,3.0,4.0,12.0,9.0,7.0,3.0,0.0,0.0,,2.58,3.25,3.01,La Liga,2425,0.487466,0.928845
SP1,2024-12-14,Vallecano,Real Madrid,3,3,D,4.0,3.0,18.0,8.0,4.0,2.0,0.0,0.0,,6.52,4.3,1.55,La Liga,2425,1.60769,1.15429
SP1,2024-12-15,Ath Madrid,Getafe,1,0,H,8.0,3.0,13.0,15.0,3.0,1.0,0.0,0.0,,1.3,4.9,14.0,La Liga,2425,1.85376,0.238672
SP1,2024-12-15,Alaves,Ath Bilbao,1,1,D,2.0,4.0,14.0,17.0,2.0,2.0,0.0,0.0,,4.07,2.99,2.24,La Liga,2425,0.803776,0.843706
SP1,2024-12-15,Sociedad,Las Palmas,0,0,D,8.0,6.0,17.0,12.0,2.0,3.0,0.0,0.0,,1.34,5.04,11.27,La Liga,2425,1.24562,0.840973
SP1,2024-12-15,Villarreal,Betis,1,2,A,5.0,5.0,19.0,10.0,5.0,2.0,0.0,1.0,,1.93,3.69,4.13,La Liga,2425,1.60957,1.6735
SP1,2024-12-15,Barcelona,Leganes,0,1,A,8.0,2.0,5.0,13.0,0.0,2.0,0.0,0.0,,1.11,11.2,22.93,La Liga,2425,2.16597,0.77236
SP1,2024-12-18,Espanol,Valencia,1,1,D,4.0,7.0,13.0,11.0,1.0,0.0,0.0,0.0,,2.61,2.88,3.37,La Liga,2425,1.87851,1.78128
SP1,2024-12-18,Villarreal,Vallecano,1,1,D,7.0,7.0,10.0,15.0,4.0,3.0,1.0,0.0,,1.76,3.85,4.9,La Liga,2425,2.52908,1.85712
SP1,2024-12-20,Girona,Valladolid,3,0,H,9.0,1.0,13.0,7.0,3.0,1.0,0.0,0.0,,1.37,5.02,9.71,La Liga,2425,2.16439,0.0119855
SP1,2024-12-21,Getafe,Mallorca,0,1,A,3.0,0.0,19.0,13.0,4.0,3.0,0.0,0.0,,2.42,2.62,4.29,La Liga,2425,0.735241,2.06274
SP1,2024-12-21,Celta,Sociedad,2,0,H,5.0,7.0,19.0,13.0,3.0,5.0,0.0,0.0,,2.76,2.99,3.02,La Liga,2425,1.22165,0.314488
SP1,2024-12-21,Osasuna,Ath Bilbao,1,2,A,4.0,4.0,10.0,13.0,0.0,1.0,0.0,0.0,,4.59,3.07,2.06,La Liga,2425,0.417557,1.18093
SP1,2024-12-21,Barcelona,Ath Madrid,1,2,A,11.0,3.0,11.0,8.0,0.0,3.0,0.0,0.0,,2.05,3.63,3.77,La Liga,2425,3.37424,0.710716
SP1,2024-12-22,Valencia,Alaves,2,2,D,5.0,4.0,20.0,15.0,2.0,1.0,0.0,0.0,,2.11,3.14,4.16,La Liga,2425,1.34762,1.54294
SP1,2024-12-22,Real Madrid,Sevilla,4,2,H,6.0,6.0,5.0,14.0,1.0,2.0,0.0,0.0,,1.25,6.66,11.61,La Liga,2425,2.90098,1.41183
SP1,2024-12-22,Las Palmas,Espanol,1,0,H,2.0,2.0,9.0,16.0,4.0,2.0,0.0,0.0,,2.12,3.29,3.89,La Liga,2425,0.956162,0.878983
SP1,2024-12-22,Leganes,Villarreal,2,5,A,1.0,5.0,17.0,15.0,1.0,2.0,2.0,0.0,,4.37,3.58,1.92,La Liga,2425,1.47457,4.01011
SP1,2024-12-22,Betis,Vallecano,1,1,D,5.0,5.0,9.0,14.0,0.0,4.0,0.0,0.0,,1.74,3.63,5.32,La Liga,2425,1.93031,0.878426
SP1,2025-01-03,Valencia,Real Madrid,1,2,A,2.0,5.0,16.0,9.0,2.0,3.0,0.0,1.0,,7.47,4.89,1.44,La Liga,2425,1.35313,2.69157
SP1,2025-01-10,Vallecano,Celta,2,1,H,3.0,3.0,18.0,9.0,2.0,3.0,0.0,1.0,,2.91,3.17,2.71,La Liga,2425,1.00439,3.25801
SP1,2025-01-11,Alaves,Girona,0,1,A,6.0,3.0,16.0,11.0,1.0,4.0,0.0,0.0,,3.25,3.15,2.49,La Liga,2425,1.72201,0.625652
SP1,2025-01-11,Valladolid,Betis,1,0,H,1.0,8.0,21.0,10.0,2.0,4.0,0.0,0.0,,5.1,3.64,1.79,La Liga,2425,1.62446,1.03813
SP1,2025-01-11,Espanol,Leganes,1,1,D,8.0,4.0,15.0,19.0,2.0,2.0,0.0,1.0,,2.15,3.0,4.32,La Liga,2425,1.05544,1.92496
SP1,2025-01-11,Sevilla,Valencia,1,1,D,10.0,1.0,16.0,8.0,1.0,2.0,0.0,0.0,,2.14,3.19,4.03,La Liga,2425,0.734356,1.08107
SP1,2025-01-12,Las Palmas,Getafe,1,2,A,4.0,5.0,14.0,17.0,2.0,3.0,0.0,0.0,,2.57,2.8,3.56,La Liga,2425,1.62636,1.39575
SP1,2025-01-12,Ath Madrid,Osasuna,1,0,H,4.0,0.0,8.0,14.0,2.0,0.0,0.0,0.0,,1.33,5.32,10.75,La Liga,2425,2.28719,0.391974
SP1,2025-01-13,Sociedad,Villarreal,1,0,H,3.0,7.0,17.0,6.0,4.0,2.0,0.0,0.0,,2.01,3.43,4.16,La Liga,2425,0.805968,1.22527
SP1,2025-01-17,Espanol,Valladolid,2,1,H,1.0,7.0,13.0,16.0,2.0,2.0,0.0,0.0,,1.82,3.44,5.25,La Liga,2425,1.28839,1.72021
SP1,2025-01-18,Girona,Sevilla,1,2,A,7.0,4.0,6.0,15.0,0.0,4.0,0.0,0.0,,1.92,3.56,4.39,La Liga,2425,1.14329,3.09224
SP1,2025-01-18,Leganes,Ath Madrid,1,0,H,2.0,9.0,16.0,6.0,1.0,3.0,0.0,0.0,,7.32,4.12,1.53,La Liga,2425,0.770342,3.0563
SP1,2025-01-18,Betis,Alaves,1,3,A,2.0,3.0,12.0,24.0,4.0,5.0,1.0,0.0,,1.86,3.51,4.82,La Liga,2425,0.501492,1.6539
SP1,2025-01-18,Getafe,Barcelona,1,1,D,2.0,10.0,9.0,9.0,3.0,2.0,0.0,0.0,,7.26,4.57,1.48,La Liga,2425,1.16921,3.50383
SP1,2025-01-19,Celta,Ath Bilbao,1,2,A,3.0,4.0,14.0,6.0,0.0,0.0,0.0,0.0,,3.49,3.22,2.32,La Liga,2425,0.40033,2.49675
SP1,2025-01-19,Real Madrid,Las Palmas,4,1,H,8.0,2.0,11.0,13.0,0.0,1.0,0.0,1.0,,1.15,8.77,18.38,La Liga,2425,6.40549,1.06201
SP1,2025-01-19,Osasuna,Vallecano,1,1,D,6.0,3.0,9.0,13.0,3.0,2.0,0.0,0.0,,2.33,3.17,3.52,La Liga,2425,0.660386,0.797534
SP1,2025-01-19,Valencia,Sociedad,1,0,H,4.0,7.0,10.0,12.0,3.0,4.0,0.0,0.0,,3.24,2.88,2.69,La Liga,2425,1.77248,0.758224
SP1,2025-01-20,Villarreal,Mallorca,4,0,H,6.0,5.0,9.0,12.0,1.0,3.0,0.0,0.0,,1.74,3.71,5.4,La Liga,2425,2.35437,0.390989
SP1,2025-01-24,Las Palmas,Osasuna,1,1,D,4.0,2.0,14.0,17.0,7.0,8.0,1.0,0.0,,2.51,3.24,3.11,La Liga,2425,0.833212,2.53692
SP1,2025-01-25,Mallorca,Betis,0,1,A,4.0,4.0,12.0,18.0,2.0,2.0,1.0,0.0,,2.12,3.02,4.44,La Liga,2425,0.789384,0.59491
SP1,2025-01-25,Ath Madrid,Villarreal,1,1,D,5.0,6.0,10.0,14.0,4.0,2.0,0.0,0.0,,2.04,3.48,3.96,La Liga,2425,1.72274,1.78456
SP1,2025-01-25,Sevilla,Espanol,1,1,D,5.0,1.0,13.0,14.0,1.0,4.0,0.0,0.0,,1.79,3.64,5.13,La Liga,2425,1.15013,1.27943
SP1,2025-01-25,Valladolid,Real Madrid,0,3,A,1.0,7.0,11.0,12.0,3.0,3.0,1.0,0.0,,13.37,6.8,1.23,La Liga,2425,0.234653,2.45677
SP1,2025-01-26,Vallecano,Girona,2,1,H,4.0,1.0,19.0,9.0,3.0,1.0,0.0,0.0,,2.53,3.07,3.27,La Liga,2425,3.01055,1.56182
SP1,2025-01-26,Sociedad,Getafe,0,3,A,5.0,2.0,11.0,15.0,3.0,6.0,0.0,0.0,,1.96,2.97,5.44,La Liga,2425,1.26074,2.01027
SP1,2025-01-26,Ath Bilbao,Leganes,0,0,D,16.0,1.0,10.0,8.0,1.0,1.0,0.0,0.0,,1.37,4.75,11.02,La Liga,2425,2.27277,1.57401
SP1,2025-01-26,Barcelona,Valencia,7,1,H,14.0,4.0,10.0,12.0,0.0,1.0,0.0,0.0,,1.23,6.68,12.98,La Liga,2425,4.35875,1.30328
SP1,2025-01-27,Alaves,Celta,1,1,D,3.0,4.0,15.0,14.0,2.0,3.0,0.0,0.0,,2.32,3.13,3.6,La Liga,2425,0.891741,0.155093
SP1,2025-01-31,Leganes,Vallecano,0,1,A,2.0,9.0,7.0,19.0,2.0,4.0,1.0,0.0,,3.44,3.04,2.45,La Liga,2425,1.00009,2.39088
SP1,2025-02-01,Getafe,Sevilla,0,0,D,6.0,5.0,15.0,12.0,4.0,6.0,0.0,0.0,,2.79,2.88,3.1,La Liga,2425,0.922731,0.871043
SP1,2025-02-01,Villarreal,Valladolid,5,1,H,3.0,6.0,9.0,14.0,1.0,2.0,0.0,0.0,,1.2,7.39,15.47,La Liga,2425,3.89354,0.747261
SP1,2025-02-01,Ath Madrid,Mallorca,2,0,H,10.0,4.0,9.0,14.0,2.0,3.0,0.0,0.0,,1.49,4.21,8.18,La Liga,2425,1.59869,0.421783
SP1,2025-02-01,Espanol,Real Madrid,1,0,H,1.0,8.0,14.0,3.0,2.0,0.0,0.0,0.0,,10.35,5.96,1.3,La Liga,2425,0.52719,1.52796
SP1,2025-02-02,Barcelona,Alaves,1,0,H,5.0,2.0,8.0,20.0,5.0,2.0,0.0,0.0,,1.16,8.75,18.0,La Liga,2425,1.18526,0.126278
